timestamp,scan_shift,scan_leader,part_number,PO_number,pallet_label,box_label,qty_in_box,status,prod_date,prod_shift
2025-03-17 9:48:00,Morning,John,100005078.00.06,4000097,7022083,7022087,15,Списано,17.03.2025,Morning
2025-03-17 9:54:00,Morning,John,100005078.00.06,4000097,7022083,7022088,15,Списано,17.03.2025,Morning
2025-03-17 10:30:00,Morning,John,100005078.00.06,4000097,7022083,7022089,15,Списано,17.03.2025,Morning
2025-03-17 10:36:00,Morning,John,100005078.00.06,4000097,7022083,7022090,15,Списано,17.03.2025,Morning
2025-03-17 10:42:00,Morning,John,100005078.00.06,4000097,7022083,7022091,15,Списано,17.03.2025,Morning
2025-03-17 10:48:00,Morning,John,100005078.00.06,4000097,7022083,7022094,15,Списано,17.03.2025,Morning
2025-03-17 10:54:00,Morning,John,100005078.00.06,4000097,7022083,7022095,15,Списано,17.03.2025,Morning
2025-03-17 11:00:00,Morning,John,100005078.00.06,4000097,7022083,7022096,15,Списано,17.03.2025,Morning
2025-03-17 11:06:00,Morning,John,100005078.00.06,4000097,7022083,7022097,15,Списано,17.03.2025,Morning
2025-03-17 11:12:00,Morning,John,100005078.00.06,4000097,7022083,7022098,15,Списано,17.03.2025,Morning
2025-03-17 11:18:00,Morning,John,100005078.00.06,4000097,7022099,7022100,15,Списано,17.03.2025,Morning
2025-03-17 11:24:00,Morning,John,100005078.00.06,4000097,7022099,7022101,4,Частково списано,17.03.2025,Morning
2025-03-17 6:00:00,Morning,John,100005081.00.05,4000097,7021521,7022102,15,Списано,17.03.2025,Morning
2025-03-17 6:06:00,Morning,John,100005081.00.05,4000097,7021521,7022103,15,Списано,17.03.2025,Morning
2025-03-17 6:12:00,Morning,John,100005081.00.05,4000097,7021521,7022104,15,Списано,17.03.2025,Morning
2025-03-17 6:18:00,Morning,John,100005081.00.05,4000097,7021521,7022105,15,Списано,17.03.2025,Morning
2025-03-17 6:24:00,Morning,John,100005081.00.05,4000097,7021521,7022106,15,Списано,17.03.2025,Morning
2025-03-17 6:30:00,Morning,John,100005081.00.05,4000097,7021521,7022107,15,Списано,17.03.2025,Morning
2025-03-17 6:36:00,Morning,John,100005081.00.05,4000097,7021521,7022108,15,Списано,17.03.2025,Morning
2025-03-17 6:42:00,Morning,John,100005081.00.05,4000097,7021521,7022109,15,Списано,17.03.2025,Morning
2025-03-17 6:48:00,Morning,John,100005081.00.05,4000097,7021521,7022110,15,Списано,17.03.2025,Morning
2025-03-17 6:54:00,Morning,John,100005081.00.05,4000097,7021521,7022111,15,Списано,17.03.2025,Morning
2025-03-17 7:00:00,Morning,John,100005081.00.05,4000097,7021521,7022112,15,Списано,17.03.2025,Morning
2025-03-17 7:06:00,Morning,John,100005081.00.05,4000097,7021521,7022113,10,Частково списано,17.03.2025,Morning
2025-03-17 7:12:00,Morning,John,100005081.00.05,4000097,7022114,7022115,15,Списано,17.03.2025,Morning
2025-03-17 7:18:00,Morning,John,100005081.00.05,4000097,7022114,7022116,15,Списано,17.03.2025,Morning
2025-03-17 7:24:00,Morning,John,100005081.00.05,4000097,7022114,7022117,15,Списано,17.03.2025,Morning
2025-03-17 7:30:00,Morning,John,100005081.00.05,4000097,7022114,7022118,15,Списано,17.03.2025,Morning
2025-03-17 7:36:00,Morning,John,100005081.00.05,4000097,7022114,7022119,15,Списано,17.03.2025,Morning
2025-03-17 7:42:00,Morning,John,100005081.00.05,4000097,7022114,7022120,15,Списано,17.03.2025,Morning
2025-03-17 7:48:00,Morning,John,100005081.00.05,4000097,7022114,7022121,15,Списано,17.03.2025,Morning
2025-03-17 7:54:00,Morning,John,100005081.00.05,4000097,7022114,7022122,15,Списано,17.03.2025,Morning
2025-03-17 8:00:00,Morning,John,100005081.00.05,4000097,7022114,7022123,15,Списано,17.03.2025,Morning
2025-03-17 8:06:00,Morning,John,100005081.00.05,4000097,7022114,7022124,15,Списано,17.03.2025,Morning
2025-03-17 8:12:00,Morning,John,100005081.00.05,4000097,7022114,7022125,15,Списано,17.03.2025,Morning
2025-03-17 8:18:00,Morning,John,100005081.00.05,4000097,7022114,7022126,15,Списано,17.03.2025,Morning
2025-03-17 8:24:00,Morning,John,100005081.00.05,4000097,7022127,7022128,15,Списано,17.03.2025,Morning
2025-03-17 8:30:00,Morning,John,100005081.00.05,4000097,7022127,7022129,15,Списано,17.03.2025,Morning
2025-03-17 8:36:00,Morning,John,100005081.00.05,4000097,7022127,7022130,15,Списано,17.03.2025,Morning
2025-03-17 8:42:00,Morning,John,100005081.00.05,4000097,7022127,7022131,15,Списано,17.03.2025,Morning
2025-03-17 8:48:00,Morning,John,100005081.00.05,4000097,7022127,7022132,15,Списано,17.03.2025,Morning
2025-03-17 8:54:00,Morning,John,100005081.00.05,4000097,7022127,7022133,15,Списано,17.03.2025,Morning
2025-03-17 9:00:00,Morning,John,100005081.00.05,4000097,7022127,7022134,15,Списано,17.03.2025,Morning
2025-03-17 9:06:00,Morning,John,100005081.00.05,4000097,7022127,7022135,15,Списано,17.03.2025,Morning
2025-03-17 9:12:00,Morning,John,100005081.00.05,4000097,7022127,7022136,15,Списано,17.03.2025,Morning
2025-03-17 9:18:00,Morning,John,100005081.00.05,4000097,7022127,7022137,15,Списано,17.03.2025,Morning
2025-03-17 9:24:00,Morning,John,100005081.00.05,4000097,7022127,7022138,15,Списано,17.03.2025,Morning
2025-03-17 9:30:00,Morning,John,100005081.00.05,4000097,7022127,7022139,15,Списано,17.03.2025,Morning
2025-03-17 9:36:00,Morning,John,100005081.00.05,4000097,7022140,7022141,15,Списано,17.03.2025,Morning
2025-03-17 9:42:00,Morning,John,100005081.00.05,4000097,7022140,7022142,15,Списано,17.03.2025,Morning
2025-03-17 9:48:00,Morning,John,100005081.00.05,4000097,7022140,7022143,15,Списано,17.03.2025,Morning
2025-03-17 9:54:00,Morning,John,100005081.00.05,4000097,7022140,7022144,15,Списано,17.03.2025,Morning
2025-03-17 10:30:00,Morning,John,100005081.00.05,4000097,7022140,7022145,15,Списано,17.03.2025,Morning
2025-03-17 10:36:00,Morning,John,100005081.00.05,4000097,7022140,7022146,15,Списано,17.03.2025,Morning
2025-03-17 10:42:00,Morning,John,100005081.00.05,4000097,7022140,7022147,15,Списано,17.03.2025,Morning
2025-03-17 10:48:00,Morning,John,100005081.00.05,4000097,7022140,7022148,15,Списано,17.03.2025,Morning
2025-03-17 10:54:00,Morning,John,100005081.00.05,4000097,7022140,7022149,15,Списано,17.03.2025,Morning
2025-03-17 11:00:00,Morning,John,100005081.00.05,4000097,7022140,7022150,15,Списано,17.03.2025,Morning
2025-03-17 11:06:00,Morning,John,100005081.00.05,4000097,7022140,7022151,15,Списано,17.03.2025,Morning
2025-03-17 11:12:00,Morning,John,100005081.00.05,4000097,7022140,7022152,15,Списано,17.03.2025,Morning
2025-03-17 11:18:00,Morning,John,100005081.00.05,4000097,7022153,7022154,15,Списано,17.03.2025,Morning
2025-03-17 11:24:00,Morning,John,100005081.00.05,4000097,7022153,7022156,4,Частково списано,17.03.2025,Morning
2025-03-18 14:00:00,Afternoon,Alex,100005035.00.03,4000098,7022437,7022499,15,Списано,18.03.2025,Afternoon
2025-03-18 14:06:00,Afternoon,Alex,100005035.00.03,4000098,7022437,7022500,15,Списано,18.03.2025,Afternoon
2025-03-18 14:12:00,Afternoon,Alex,100005035.00.03,4000098,7022437,7022501,15,Списано,18.03.2025,Afternoon
2025-03-18 14:18:00,Afternoon,Alex,100005035.00.03,4000098,7022437,7022502,15,Списано,18.03.2025,Afternoon
2025-03-18 14:24:00,Afternoon,Alex,100005035.00.03,4000098,7022437,7022503,4,Частково списано,18.03.2025,Afternoon
2025-03-18 14:30:00,Afternoon,Alex,100005035.00.03,4000101,7022437,7022509,15,Списано,18.03.2025,Afternoon
2025-03-18 14:36:00,Afternoon,Alex,100005035.00.03,4000101,7022437,7022510,15,Списано,18.03.2025,Afternoon
2025-03-18 14:42:00,Afternoon,Alex,100005035.00.03,4000101,7022437,7022511,15,Списано,18.03.2025,Afternoon
2025-03-18 14:48:00,Afternoon,Alex,100005035.00.03,4000101,7022437,7022512,15,Списано,18.03.2025,Afternoon
2025-03-18 14:54:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022514,15,Списано,18.03.2025,Afternoon
2025-03-18 15:00:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022515,15,Списано,18.03.2025,Afternoon
2025-03-18 15:06:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022516,15,Списано,18.03.2025,Afternoon
2025-03-18 15:12:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022517,15,Списано,18.03.2025,Afternoon
2025-03-18 15:18:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022518,15,Списано,18.03.2025,Afternoon
2025-03-18 15:24:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022519,15,Списано,18.03.2025,Afternoon
2025-03-18 15:30:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022520,15,Списано,18.03.2025,Afternoon
2025-03-18 15:36:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022521,15,Списано,18.03.2025,Afternoon
2025-03-18 15:42:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022522,15,Списано,18.03.2025,Afternoon
2025-03-18 15:48:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022523,15,Списано,18.03.2025,Afternoon
2025-03-18 15:54:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022524,15,Списано,18.03.2025,Afternoon
2025-03-18 16:00:00,Afternoon,Alex,100005035.00.03,4000101,7022513,7022525,15,Списано,18.03.2025,Afternoon
2025-03-18 16:06:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022527,15,Списано,18.03.2025,Afternoon
2025-03-18 16:12:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022528,15,Списано,18.03.2025,Afternoon
2025-03-18 16:18:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022529,15,Списано,18.03.2025,Afternoon
2025-03-18 16:24:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022530,15,Списано,18.03.2025,Afternoon
2025-03-18 16:30:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022531,15,Списано,18.03.2025,Afternoon
2025-03-18 16:36:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022532,15,Списано,18.03.2025,Afternoon
2025-03-18 16:42:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022533,15,Списано,18.03.2025,Afternoon
2025-03-18 16:48:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022534,15,Списано,18.03.2025,Afternoon
2025-03-18 16:54:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022535,15,Списано,18.03.2025,Afternoon
2025-03-18 17:00:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022536,15,Списано,18.03.2025,Afternoon
2025-03-18 17:06:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022537,15,Списано,18.03.2025,Afternoon
2025-03-18 17:12:00,Afternoon,Alex,100005035.00.03,4000101,7022526,7022538,15,Списано,18.03.2025,Afternoon
2025-03-18 17:18:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022540,15,Списано,18.03.2025,Afternoon
2025-03-18 17:24:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022541,15,Списано,18.03.2025,Afternoon
2025-03-18 17:30:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022542,15,Списано,18.03.2025,Afternoon
2025-03-18 17:36:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022543,15,Списано,18.03.2025,Afternoon
2025-03-18 17:42:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022544,15,Списано,18.03.2025,Afternoon
2025-03-18 17:48:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022545,15,Списано,18.03.2025,Afternoon
2025-03-18 17:54:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022546,15,Списано,18.03.2025,Afternoon
2025-03-18 18:30:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022547,15,Списано,18.03.2025,Afternoon
2025-03-18 18:36:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022548,15,Списано,18.03.2025,Afternoon
2025-03-18 18:42:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022549,15,Списано,18.03.2025,Afternoon
2025-03-18 18:48:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022560,15,Списано,18.03.2025,Afternoon
2025-03-18 18:54:00,Afternoon,Alex,100005035.00.03,4000101,7022539,7022561,15,Списано,18.03.2025,Afternoon
2025-03-18 19:00:00,Afternoon,Alex,100005035.00.03,4000101,7022563,7022564,15,Списано,18.03.2025,Afternoon
2025-03-18 19:06:00,Afternoon,Alex,100005035.00.03,4000101,7022563,7022565,15,Списано,18.03.2025,Afternoon
2025-03-18 19:12:00,Afternoon,Alex,100005035.00.03,4000101,7022563,7022566,15,Списано,18.03.2025,Afternoon
2025-03-18 19:18:00,Afternoon,Alex,100005035.00.03,4000101,7022563,7022567,15,Списано,18.03.2025,Afternoon
2025-03-18 19:24:00,Afternoon,Alex,100005035.00.03,4000101,7022563,7022568,3,Частково списано,18.03.2025,Afternoon
2025-03-18 14:00:00,Afternoon,Alex,100005039.00.04,4000098,7022494,7022504,15,Списано,18.03.2025,Afternoon
2025-03-18 14:06:00,Afternoon,Alex,100005039.00.04,4000098,7022494,7022505,15,Списано,18.03.2025,Afternoon
2025-03-18 14:12:00,Afternoon,Alex,100005039.00.04,4000098,7022494,7022506,15,Списано,18.03.2025,Afternoon
2025-03-18 14:18:00,Afternoon,Alex,100005039.00.04,4000098,7022494,7022507,15,Списано,18.03.2025,Afternoon
2025-03-18 14:24:00,Afternoon,Alex,100005039.00.04,4000098,7022494,7022508,4,Частково списано,18.03.2025,Afternoon
2025-03-18 14:30:00,Afternoon,Alex,100005039.00.04,4000101,7022494,7022569,15,Списано,18.03.2025,Afternoon
2025-03-18 14:36:00,Afternoon,Alex,100005039.00.04,4000101,7022494,7022570,15,Списано,18.03.2025,Afternoon
2025-03-18 14:42:00,Afternoon,Alex,100005039.00.04,4000101,7022494,7022571,15,Списано,18.03.2025,Afternoon
2025-03-18 14:48:00,Afternoon,Alex,100005039.00.04,4000101,7022494,7022572,15,Списано,18.03.2025,Afternoon
2025-03-18 14:54:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022574,15,Списано,18.03.2025,Afternoon
2025-03-18 15:00:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022575,15,Списано,18.03.2025,Afternoon
2025-03-18 15:06:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022576,15,Списано,18.03.2025,Afternoon
2025-03-18 15:12:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022577,15,Списано,18.03.2025,Afternoon
2025-03-18 15:18:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022578,15,Списано,18.03.2025,Afternoon
2025-03-18 15:24:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022579,15,Списано,18.03.2025,Afternoon
2025-03-18 15:30:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022580,15,Списано,18.03.2025,Afternoon
2025-03-18 15:36:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022581,15,Списано,18.03.2025,Afternoon
2025-03-18 15:42:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022582,15,Списано,18.03.2025,Afternoon
2025-03-18 15:48:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022583,15,Списано,18.03.2025,Afternoon
2025-03-18 15:54:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022584,15,Списано,18.03.2025,Afternoon
2025-03-18 16:00:00,Afternoon,Alex,100005039.00.04,4000101,7022573,7022586,15,Списано,18.03.2025,Afternoon
2025-03-18 16:06:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022588,15,Списано,18.03.2025,Afternoon
2025-03-18 16:12:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022589,15,Списано,18.03.2025,Afternoon
2025-03-18 16:18:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022590,15,Списано,18.03.2025,Afternoon
2025-03-18 16:24:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022591,15,Списано,18.03.2025,Afternoon
2025-03-18 16:30:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022594,15,Списано,18.03.2025,Afternoon
2025-03-18 16:36:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022595,15,Списано,18.03.2025,Afternoon
2025-03-18 16:42:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022596,15,Списано,18.03.2025,Afternoon
2025-03-18 16:48:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022597,15,Списано,18.03.2025,Afternoon
2025-03-18 16:54:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022598,15,Списано,18.03.2025,Afternoon
2025-03-18 17:00:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022599,15,Списано,18.03.2025,Afternoon
2025-03-18 17:06:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022600,15,Списано,18.03.2025,Afternoon
2025-03-18 17:12:00,Afternoon,Alex,100005039.00.04,4000101,7022587,7022601,15,Списано,18.03.2025,Afternoon
2025-03-18 17:18:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022603,15,Списано,18.03.2025,Afternoon
2025-03-18 17:24:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022604,15,Списано,18.03.2025,Afternoon
2025-03-18 17:30:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022605,15,Списано,18.03.2025,Afternoon
2025-03-18 17:36:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022606,15,Списано,18.03.2025,Afternoon
2025-03-18 17:42:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022607,15,Списано,18.03.2025,Afternoon
2025-03-18 17:48:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022608,15,Списано,18.03.2025,Afternoon
2025-03-18 17:54:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022609,15,Списано,18.03.2025,Afternoon
2025-03-18 18:30:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022610,15,Списано,18.03.2025,Afternoon
2025-03-18 18:36:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022611,15,Списано,18.03.2025,Afternoon
2025-03-18 18:42:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022612,15,Списано,18.03.2025,Afternoon
2025-03-18 18:48:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022613,15,Списано,18.03.2025,Afternoon
2025-03-18 18:54:00,Afternoon,Alex,100005039.00.04,4000101,7022602,7022614,15,Списано,18.03.2025,Afternoon
2025-03-18 19:00:00,Afternoon,Alex,100005039.00.04,4000101,7022615,7022616,15,Списано,18.03.2025,Afternoon
2025-03-18 19:06:00,Afternoon,Alex,100005039.00.04,4000101,7022615,7022617,15,Списано,18.03.2025,Afternoon
2025-03-18 19:12:00,Afternoon,Alex,100005039.00.04,4000101,7022615,7022618,15,Списано,18.03.2025,Afternoon
2025-03-18 19:18:00,Afternoon,Alex,100005039.00.04,4000101,7022615,7022619,15,Списано,18.03.2025,Afternoon
2025-03-18 19:24:00,Afternoon,Alex,100005039.00.04,4000101,7022615,7022630,3,Частково списано,18.03.2025,Afternoon
2025-03-18 6:00:00,Morning,John,100005035.00.03,4000098,7021748,7022388,15,Списано,18.03.2025,Morning
2025-03-18 6:06:00,Morning,John,100005035.00.03,4000098,7021748,7022389,15,Списано,18.03.2025,Morning
2025-03-18 6:12:00,Morning,John,100005035.00.03,4000098,7021748,7022390,15,Списано,18.03.2025,Morning
2025-03-18 6:18:00,Morning,John,100005035.00.03,4000098,7021748,7022391,15,Списано,18.03.2025,Morning
2025-03-18 6:24:00,Morning,John,100005035.00.03,4000098,7021748,7022394,15,Списано,18.03.2025,Morning
2025-03-18 6:30:00,Morning,John,100005035.00.03,4000098,7021748,7022395,15,Списано,18.03.2025,Morning
2025-03-18 6:36:00,Morning,John,100005035.00.03,4000098,7021748,7022396,15,Списано,18.03.2025,Morning
2025-03-18 6:42:00,Morning,John,100005035.00.03,4000098,7021748,7022397,10,Частково списано,18.03.2025,Morning
2025-03-18 6:48:00,Morning,John,100005035.00.03,4000098,7022398,7022399,15,Списано,18.03.2025,Morning
2025-03-18 6:54:00,Morning,John,100005035.00.03,4000098,7022398,7022400,15,Списано,18.03.2025,Morning
2025-03-18 7:00:00,Morning,John,100005035.00.03,4000098,7022398,7022401,15,Списано,18.03.2025,Morning
2025-03-18 7:06:00,Morning,John,100005035.00.03,4000098,7022398,7022402,15,Списано,18.03.2025,Morning
2025-03-18 7:12:00,Morning,John,100005035.00.03,4000098,7022398,7022403,15,Списано,18.03.2025,Morning
2025-03-18 7:18:00,Morning,John,100005035.00.03,4000098,7022398,7022404,15,Списано,18.03.2025,Morning
2025-03-18 7:24:00,Morning,John,100005035.00.03,4000098,7022398,7022405,15,Списано,18.03.2025,Morning
2025-03-18 7:30:00,Morning,John,100005035.00.03,4000098,7022398,7022406,15,Списано,18.03.2025,Morning
2025-03-18 7:36:00,Morning,John,100005035.00.03,4000098,7022398,7022407,15,Списано,18.03.2025,Morning
2025-03-18 7:42:00,Morning,John,100005035.00.03,4000098,7022398,7022408,15,Списано,18.03.2025,Morning
2025-03-18 7:48:00,Morning,John,100005035.00.03,4000098,7022398,7022409,15,Списано,18.03.2025,Morning
2025-03-18 7:54:00,Morning,John,100005035.00.03,4000098,7022398,7022410,15,Списано,18.03.2025,Morning
2025-03-18 8:00:00,Morning,John,100005035.00.03,4000098,7022411,7022412,15,Списано,18.03.2025,Morning
2025-03-18 8:06:00,Morning,John,100005035.00.03,4000098,7022411,7022413,15,Списано,18.03.2025,Morning
2025-03-18 8:12:00,Morning,John,100005035.00.03,4000098,7022411,7022414,15,Списано,18.03.2025,Morning
2025-03-18 8:18:00,Morning,John,100005035.00.03,4000098,7022411,7022415,15,Списано,18.03.2025,Morning
2025-03-18 8:24:00,Morning,John,100005035.00.03,4000098,7022411,7022416,15,Списано,18.03.2025,Morning
2025-03-18 8:30:00,Morning,John,100005035.00.03,4000098,7022411,7022417,15,Списано,18.03.2025,Morning
2025-03-18 8:36:00,Morning,John,100005035.00.03,4000098,7022411,7022418,15,Списано,18.03.2025,Morning
2025-03-18 8:42:00,Morning,John,100005035.00.03,4000098,7022411,7022419,15,Списано,18.03.2025,Morning
2025-03-18 8:48:00,Morning,John,100005035.00.03,4000098,7022411,7022420,15,Списано,18.03.2025,Morning
2025-03-18 8:54:00,Morning,John,100005035.00.03,4000098,7022411,7022421,15,Списано,18.03.2025,Morning
2025-03-18 9:00:00,Morning,John,100005035.00.03,4000098,7022411,7022422,15,Списано,18.03.2025,Morning
2025-03-18 9:06:00,Morning,John,100005035.00.03,4000098,7022411,7022423,15,Списано,18.03.2025,Morning
2025-03-18 9:12:00,Morning,John,100005035.00.03,4000098,7022424,7022425,15,Списано,18.03.2025,Morning
2025-03-18 9:18:00,Morning,John,100005035.00.03,4000098,7022424,7022426,15,Списано,18.03.2025,Morning
2025-03-18 9:24:00,Morning,John,100005035.00.03,4000098,7022424,7022427,15,Списано,18.03.2025,Morning
2025-03-18 9:30:00,Morning,John,100005035.00.03,4000098,7022424,7022428,15,Списано,18.03.2025,Morning
2025-03-18 9:36:00,Morning,John,100005035.00.03,4000098,7022424,7022429,15,Списано,18.03.2025,Morning
2025-03-18 9:42:00,Morning,John,100005035.00.03,4000098,7022424,7022430,15,Списано,18.03.2025,Morning
2025-03-18 9:48:00,Morning,John,100005035.00.03,4000098,7022424,7022431,15,Списано,18.03.2025,Morning
2025-03-18 9:54:00,Morning,John,100005035.00.03,4000098,7022424,7022432,15,Списано,18.03.2025,Morning
2025-03-18 10:30:00,Morning,John,100005035.00.03,4000098,7022424,7022433,15,Списано,18.03.2025,Morning
2025-03-18 10:36:00,Morning,John,100005035.00.03,4000098,7022424,7022434,15,Списано,18.03.2025,Morning
2025-03-18 10:42:00,Morning,John,100005035.00.03,4000098,7022424,7022435,15,Списано,18.03.2025,Morning
2025-03-18 10:48:00,Morning,John,100005035.00.03,4000098,7022424,7022436,15,Списано,18.03.2025,Morning
2025-03-18 10:54:00,Morning,John,100005035.00.03,4000098,7022437,7022438,15,Списано,18.03.2025,Morning
2025-03-18 11:00:00,Morning,John,100005035.00.03,4000098,7022437,7022439,15,Списано,18.03.2025,Morning
2025-03-18 11:06:00,Morning,John,100005035.00.03,4000098,7022437,7022440,15,Списано,18.03.2025,Morning
2025-03-18 11:12:00,Morning,John,100005035.00.03,4000098,7022437,7022441,11,Частково списано,18.03.2025,Morning
2025-03-18 6:00:00,Morning,John,100005039.00.04,4000098,7021781,7022442,15,Списано,18.03.2025,Morning
2025-03-18 6:06:00,Morning,John,100005039.00.04,4000098,7021781,7022443,15,Списано,18.03.2025,Morning
2025-03-18 6:12:00,Morning,John,100005039.00.04,4000098,7021781,7022444,15,Списано,18.03.2025,Morning
2025-03-18 6:18:00,Morning,John,100005039.00.04,4000098,7021781,7022445,15,Списано,18.03.2025,Morning
2025-03-18 6:24:00,Morning,John,100005039.00.04,4000098,7021781,7022446,15,Списано,18.03.2025,Morning
2025-03-18 6:30:00,Morning,John,100005039.00.04,4000098,7021781,7022447,15,Списано,18.03.2025,Morning
2025-03-18 6:36:00,Morning,John,100005039.00.04,4000098,7021781,7022448,15,Списано,18.03.2025,Morning
2025-03-18 6:42:00,Morning,John,100005039.00.04,4000098,7021781,7022449,10,Частково списано,18.03.2025,Morning
2025-03-18 6:48:00,Morning,John,100005039.00.04,4000098,7022450,7022451,15,Списано,18.03.2025,Morning
2025-03-18 6:54:00,Morning,John,100005039.00.04,4000098,7022450,7022452,15,Списано,18.03.2025,Morning
2025-03-18 7:00:00,Morning,John,100005039.00.04,4000098,7022450,7022453,15,Списано,18.03.2025,Morning
2025-03-18 7:06:00,Morning,John,100005039.00.04,4000098,7022450,7022454,15,Списано,18.03.2025,Morning
2025-03-18 7:12:00,Morning,John,100005039.00.04,4000098,7022450,7022456,15,Списано,18.03.2025,Morning
2025-03-18 7:18:00,Morning,John,100005039.00.04,4000098,7022450,7022457,15,Списано,18.03.2025,Morning
2025-03-18 7:24:00,Morning,John,100005039.00.04,4000098,7022450,7022458,15,Списано,18.03.2025,Morning
2025-03-18 7:30:00,Morning,John,100005039.00.04,4000098,7022450,7022459,15,Списано,18.03.2025,Morning
2025-03-18 7:36:00,Morning,John,100005039.00.04,4000098,7022450,7022460,15,Списано,18.03.2025,Morning
2025-03-18 7:42:00,Morning,John,100005039.00.04,4000098,7022450,7022461,15,Списано,18.03.2025,Morning
2025-03-18 7:48:00,Morning,John,100005039.00.04,4000098,7022450,7022463,15,Списано,18.03.2025,Morning
2025-03-18 7:54:00,Morning,John,100005039.00.04,4000098,7022450,7022464,15,Списано,18.03.2025,Morning
2025-03-18 8:00:00,Morning,John,100005039.00.04,4000098,7022465,7022466,15,Списано,18.03.2025,Morning
2025-03-18 8:06:00,Morning,John,100005039.00.04,4000098,7022465,7022467,15,Списано,18.03.2025,Morning
2025-03-18 8:12:00,Morning,John,100005039.00.04,4000098,7022465,7022468,15,Списано,18.03.2025,Morning
2025-03-18 8:18:00,Morning,John,100005039.00.04,4000098,7022465,7022469,15,Списано,18.03.2025,Morning
2025-03-18 8:24:00,Morning,John,100005039.00.04,4000098,7022465,7022470,15,Списано,18.03.2025,Morning
2025-03-18 8:30:00,Morning,John,100005039.00.04,4000098,7022465,7022471,15,Списано,18.03.2025,Morning
2025-03-18 8:36:00,Morning,John,100005039.00.04,4000098,7022465,7022472,15,Списано,18.03.2025,Morning
